"Longitude","Latitude"
-5959.52213575472,138.067184869787
5839.3687032453,-1005.0163871296
-4847.57313575469,-2702.96251012971
-5464.70483075469,817.468023870535
1700.69452524529,-3784.88888712944
-8214.55470775473,-1344.1608321298
4727.41970324527,940.894362870208
-4229.32949175469,2794.51334586996
3276.32625824529,230.358951869849
-3704.48956375471,-1375.2954041302
3182.92254224528,-2796.36622613013
-6298.66658075472,-2146.98801012943
-1171.46974175471,-1406.42997612981
2070.9735422453,-911.612671129978
2164.37725824527,-3691.48517112982
2256.66902524528,-3135.51067112954
5252.2596312453,-1344.1608321298
-3457.63688575472,-417.907315129707
2658.08261424529,-2456.10983212958
-1480.59156375471,-2827.50079812974
6982.45227524528,1991.68616787033
5314.52877524527,1435.71166787004
2348.96079224529,1744.83348987019
-2098.83520775471,-263.346404129633
