"Longitude","Latitude"
3955.7270972453,-232.211832130021
7970.97493624529,-1869.00076012968
6982.45227524528,-541.33365413017
-1789.71338575471,2115.11250687
-245.216224754715,1713.69891786979
-3921.3196187547,2671.08700687028
1052.42825824529,2578.79523987022
-5248.98672475471,1868.25982886986
-677.764385754734,-2209.25715412944
1206.98916924527,292.628095869862
-59.5207417547333,-603.602798130183
-5002.13404675472,786.333451870133
4388.27525824527,2207.40427387006
2904.93529224528,-3475.76706513009
3460.90979224527,-4000.60699312997
-5712.66945775473,1003.16350687022
5684.80779224527,1095.45527387028
2411.22993624531,2176.26970187045
-5712.66945775473,2917.93968487042
8094.4012752453,-1653.28265412995
1144.7200252453,3258.19607887018
619.880097245273,-911.612671129978
990.159114245279,-633.625421129441
-6298.66658075472,2238.53884587046
496.453758245304,-2950.9271371302
-399.777135754691,-2857.52342112979
-3951.3422417547,-47.6282981298982
3708.87441924526,-942.74724312959
-7535.15386875472,-1313.02626013019
-7102.6057077547,-1220.73449313013
3955.7270972453,-2487.24440412998
496.453758245304,-1931.2699041297
7692.98768624529,1651.42977387057
3615.47070324529,2207.40427387006
-3365.34511875471,2886.80511287002
-3766.75870775472,3227.06150687057
-6515.49663575471,200.3363288698
-6237.50938575471,-201.07726012962
4603.9933642453,-2363.81806512952
2936.06986424529,817.468023870535
743.306436245292,4370.14507886996
5159.96786424529,570.615345870399
-986.886207754735,2794.51334586996
4326.00611424531,-1313.02626013019
-4507.31674175469,1126.58984586989
-9233.09999175473,-1776.70899312962
4666.26250824526,3875.32777387012
-554.338046754716,-2054.69624313016
1.63645324527231,1528.0034348701
-7194.89747475471,-1962.4044761301
6271.91686424527,2671.08700687028
-5773.82665275469,1528.0034348701
-1882.00515275472,1528.0034348701
-9017.3818857547,-664.759993129843
3832.30075824528,-1467.58717112947
-7071.4711357547,1342.30795187042
-5959.52213575472,138.067184869787
-9048.51645775471,508.346201870386
-3056.22329675471,2361.96518487014
-2098.83520775471,-1159.57729812968
-1975.40886875469,-1993.53904812971
6334.18600824528,-2178.12258212983
-337.507991754727,-4618.85063712948
218.46650824531,-355.638171129694
-1264.87345775473,-1993.53904812971
1824.12086424531,1960.55159586992
2904.93529224528,-541.33365413017
-708.898957754691,539.480773869998
-7318.32381375473,-510.199082129768
-2437.97965275471,-3475.76706513009
-1480.59156375471,-2857.52342112979
-2283.41874175474,-2085.83081512977
-3951.3422417547,-3043.21890412947
-646.629813754728,-2424.97526012997
7569.56134724527,354.897239869875
6395.34320324528,725.176256870473
-9727.91729675472,-1467.58717112947
-9048.51645775471,-2271.52629812946
-1820.84795775472,-1467.58717112947
743.306436245292,-664.759993129843
2874.91266924528,-4186.30247612965
-5434.68220775469,786.333451870133
1546.13361424527,-294.480976130034
-3117.38049175472,-1189.59992112973
-399.777135754691,940.894362870208
-738.921580754691,1095.45527387028
-5002.13404675472,1837.12525687025
2750.37438124531,-2888.65799313019
-3271.94140275469,-2023.56167112976
2133.24268624531,-3568.05883213015
557.61095324531,138.067184869787
-6576.65383075471,478.323578870338
14210.1207752453,-3722.61974312943
496.453758245304,1744.83348987019
4048.01886424531,-4000.60699312997
5005.40695324526,-1344.1608321298
2874.91266924528,1466.84623987044
-4074.76858075472,1003.16350687022
-2747.10147475471,694.041684870072
1268.14636424527,-2023.56167112976
1484.97641924531,-1251.86906512974
373.027419245286,3010.23145187048
4110.28800824528,-1560.99088712989
403.050042245285,2856.78248986997
5406.82054224528,-541.33365413017
-3056.22329675471,-1653.28265412995
-2345.6878857547,-3753.75431512983
8310.11938124529,-1962.4044761301
-1572.88333075472,2393.09975687054
-2993.9541527547,1898.28245186991
7229.30495324527,1064.32070186988
-6392.07029675469,725.176256870473
5962.79504224526,-449.041887130108
-9449.93004675472,-2116.96538713017
-9264.23456375469,-1962.4044761301
-9418.79547475472,-1993.53904812971
-9295.3691357547,-2085.83081512977
-3240.80683075474,1218.88161286995
-4383.89040275472,1342.30795187042
6642.19588124527,2269.67341787007
-1666.28704675469,1898.28245186991
4079.15343624527,1898.28245186991
-1850.87058075472,-3105.48804812949
-801.190724754703,508.346201870386
2225.53445324527,-4000.60699312997
-5280.12129675471,1774.85611287024
7970.97493624529,-1406.42997612981
-29.4981187547341,-2240.39172612984
11399.1137032453,-1745.57442113001
-3148.51506375472,1003.16350687022
-1511.72613575472,694.041684870072
6395.34320324528,-1344.1608321298
-5897.25299175471,1960.55159586992
3460.90979224527,-695.894565129454
1113.5854532453,200.3363288698
-2747.10147475471,2639.95243486988
-1294.89608075473,-4433.15515412979
-4477.29411875469,1590.27257887012
1514.99904224531,4554.72861287008
-832.32529675471,1404.57709587043
-121.789885754697,3505.04875687032
-4013.61138575471,1003.16350687022
-3859.05047475469,-139.92006512996
3554.31350824529,2763.37877387034
-10530.7444747547,-1283.00363713014
-9387.66090275471,-1283.00363713014
-4970.99947475471,-3599.19340412976
-955.751635754728,694.041684870072
-6206.37481375471,1466.84623987044
3832.30075824528,4524.70598987003
3121.76534724527,-1283.00363713014
-5959.52213575472,1744.83348987019
5500.2242582453,4307.87593486995
2843.77809724528,-2023.56167112976
681.037292245279,-1437.56454813021
7137.0131862453,-3352.34072612962
-8522.56458075472,-1776.70899312962
5778.21150824529,2176.26970187045
-4137.03772475473,694.041684870072
-4352.75583075471,-1622.14808212955
8464.68029224531,-1745.57442113001
5870.5032752453,-3630.32797613016
3677.73984724531,-3074.35347612988
4820.82341924529,-3506.9016371297
-7782.00654675471,106.932612870176
